index,tconst,originalTitle,genres,averageRating,numVotes,URL,poster,youtube,keywords,nas
1300,tt0095489,The Land Before Time,"Adventure,Animation,Drama",7.4,76132,https://www.imdb.com/title/tt0095489/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNDVhZjVmZWYtYTE0OC00MGFjLWI1YWQtZmJhNmE5NzI4ZWE4XkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/BfwVImSP7IY,dinosaur earthquake starvation volcano cloud shadow disagreement fright tar tear anthropomorphism grandparent friendship orphan rain tomboy predator death lava fight stubbornness skeleton egg storm balladeer depression surrealism,JP en 7.0
1301,tt0107808,A Perfect World,"Crime,Drama,Thriller",7.6,70248,https://www.imdb.com/title/tt0107808/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZjcyYmU1NzYtMmJiYy00NjJlLWE5ZjMtZWNkOWNjZmQ4MzIyXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/C1mV2dxBvMk,assault dancing farm grandfather intercom convict abduction child bullhorn trailer sandwich tragedy murder profanity clothesline sunglass shoplifting forest picnic roadblock singing campfire flirting prayer grandmother well tree candy prison revolver sniper shotgun mask cornfield underwear steak pickle hostage helicopter gramophone governor fugitive diner corpse,CA en 8.0
1302,tt0424095,Flushed Away,"Adventure,Animation,Comedy",6.6,107244,https://www.imdb.com/title/tt0424095/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/m3XsVwEuULw,sock toe sausage cat toaster skeleton scrapbook servant diary crayon mushroom rat sewer toad rodent whirlpool boat frog toilet mouse amphibian burp belch snail surrealism flatulence slug ruby animal foot,JP en 7.0
1303,tt0075029,The Outlaw Josey Wales,Western,7.9,62386,https://www.imdb.com/title/tt0075029/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.youtube.com/embed/StEAPPLbPJw,holster gun shoulder revenge blockbuster cavalry u,CA en 8.0
1304,tt2013293,Kaze tachinu,"Animation,Biography,Drama",7.8,64768,https://www.imdb.com/title/tt2013293/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZGZkNWQ1ZDQtMjYzNy00NmYxLWEwMDEtNjY2Y2U2ZWEyOGQ5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/sWbU7LquLns,earthquake tuberculosis telegram kimono bus flight rain downpour train airplane engineering japan marriage parachute wedding sanatorium technology wind aircraft aviation engineer university fire hat anime,JP en 8.0
1305,tt1289406,Harry Brown,"Action,Crime,Drama",7.2,82339,https://www.imdb.com/title/tt1289406/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTM5NjE2NzI2Ml5BMl5BanBnXkFtZTcwNDY0ODUyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/c9Z0yr49xXw,vigilantism vigilante marijuana amorality cocaine corruption cruelty decadence evil hooliganism homicide irreverence nihilism profanity ruthlessness underworld weapon bleakness chaos darkness desperation night pessimism bayonet death widower police gang pub murder hospital chess arrest veteran basketball sadist loneliness deception tunnel elevator whipping motorcycle danger ambulance injection tattoo prostitute pimp escape suspense karaoke nurse doctor hatred lawyer bong gasoline friendship explosion shower intimidation handcuff dog betrayal cynicism policewoman revelation detective interview strangulation bartender drunkenness rope ambush warrior bravery courage fear knife revolver pistol gore photograph thug hostage rescue chase tension voyeurism voyeur fellatio sadism ritual fire hearse smoke daffodil harassment hooligan corpse psychopath injustice rape filth arson tea mercilessness excrement smothering violence brutality heroin pornography drug suffocation blood beating rampage cemetery criminal poverty torture threat standoff apartment underpass sword shooting riot mugger investigation interrogation gun funeral revenge,IN en 7.0
1306,tt0080761,Friday the 13th,"Horror,Mystery,Thriller",6.5,111832,https://www.imdb.com/title/tt0080761/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/safSagTBO6Q,murder lake revenge summer cabin maniac machete slasher mother exploitation mutilation schizophrenia blood remade sitting car nudity water death cut hat friend lost kiss love joke joy blonde nipple memory dress pastiche friendship diner attraction teenage archery outhouse psychotic victim slashing axe murderess butcher butchery rampage psychopath terror injection stripping truck candle mistreatment hammer beating corpse bedroom biting panty adolescence attic trauma boat swimsuit voyeur running repression short danger thunderstorm wood hallucination mercilessness marijuana humiliation massacre menace moaning voyeurism room anthropology robe canoe revelation beer motorcycle canoeing darkness sweater jeep raincoat curtain artist pillow brutality corruption obesity arrow sadism slaughter bikini bathing jacket awakening surprise cruelty mute snake disembowelment perversion screaming desire guitar shirt accident prank night suspense violence sheriff bow policeman fear thong police gore villainess grudge stalking decapitation stabbing insanity cult bra villain,CA en 6.0
1307,tt0471042,Tower Heist,"Action,Comedy,Crime",6.2,128628,https://www.imdb.com/title/tt0471042/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTY1NDQxMTcwOV5BMl5BanBnXkFtZTcwNzMzNTExNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/Z4KXF7NWFRE,manager shoplifting drunkenness chess arrest gold fraud apartment penthouse thief thanksgiving renovation homelessness deception surveillance ghetto snow chase car accountant prison ledger maid pistol mall bar revenge lawyer eviction concierge doorman swindler parade elevator investor security billionaire businessman skyscraper vault lobby subway tower recruiting caper,CA en 6.0
1308,tt1220634,Resident Evil: Afterlife,"Action,Adventure,Horror",5.8,157105,https://www.imdb.com/title/tt1220634/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZjRlMGQ0NmUtM2U2Ny00MTk3LTg5NjAtN2M3Y2JmZjllNjJlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/QvF2t8dDoqg,siege ship mutation prisoner monster amnesia clone swimming swim aeroplane aircraft k survivor undead corporation prison trap fight virus gun brutality assassin henchman hostage transformation combat army brawl crow hummer chaos japan shotgun underwater revenge invulnerability impalement revelation fog boat raft selfishness sewer tank explosive bomb gore blood violence implosion armory water flood elevator flashlight hole tunnel giant axe creature shower bathroom revolver flare tattoo satellite soldier torch warrior cook billboard celebrity survival siren knife beach airfield mountain snow glacier sunglass betrayal deception injection rescue escape helicopter airplane pistol mercilessness explosion rope chase grenade murder death decapitation massacre sword mercenary subterranean surveillance sniper rain dog zombie umbrella sequel,JP en 6.0
1309,tt1502407,Halloween,"Horror,Thriller",6.6,106501,https://www.imdb.com/title/tt1502407/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMmMzNjJhYjUtNzFkZi00MWQ4LWJiMDEtYWM0NTAzNGZjMTI3XkEyXkFqcGdeQXVyOTE2OTMwNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/2DtmA9Pxebw,violence gore screaming sadism maniac sadist psychopath stalker rampage evil suspense shotgun mask knife strangulation suburbia brutality mercilessness rescue escape deception survival party fire pumpkin restaurant grief obsession insanity survivalist armory fear paranoia danger panic running isolation revenge redemption bunker pistol rifle flashlight flare gas ambush showdown wood forest seclusion mannequin kitchen mousetrap graveyard cemetery friendship dancing corpse stoner motorcycle impalement drunkenness chase photograph mute motel invulnerability police sheriff deputy hospital beating crowbar journalist money bribery surveillance doctor psychiatrist umbrella barefoot hammer vinyl terror firecracker prank prankster hallucination tattoo overall clothesline newscast room ruthlessness siren feminist betrayal mercy test patient clock headphone physician beard yard introduction recording ginger signature uniform cell television badge visit visitor man heir map sneaker dog chain barking eyeglass howling cash fence car driver passenger couch gate payment fireplace divorce trap girl kiss necking locker school schoolmate classroom classmate teacher instructor gun transfer prison celebration candle wine cry hug embrace explanation accident headlight cruiser pig bacon fuzz interview goatee headstone stabbing hospitalization anniversary intravenous boot cashier washroom fight choking suffocation cellar shopping argument infant tool shed baby decoration intruder photographer aquarium slashing bedroom victim knocking shelter padlock investigation torch mist crush floodlight silhouette footstep staircase closet poke thinness divorcee policeman telephone balloon murder street death stalking slasher darkness blood sequel revolver mechanic toilet tooth prologue mustache resurrection stair night,CA en 7.0
1310,tt0102266,The Last Boy Scout,"Action,Comedy,Crime",7,89264,https://www.imdb.com/title/tt0102266/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/ux60qd_cgrk,stripper assassin torture breast adultery detective football corruption stallion murder floodlight fight bodyguard camera photographer piano car massacre arrest photograph horse hatred mansion apartment electrocution corpse suspense police scar hotel sadomasochism billboard sunglass escape rescue hostage vodka forest wood bartender alley investigation suburbia dancing friendship warrior manipulation interrogation fire explosive bribery desperation interview umbrella revenge deception squirrel betrayal stadium tattoo thug henchman street night bar conspiracy cop profanity daughter bomb gangster carnage combat brutality blood gun bully comeuppance explosion captive sniper karate duel showdown ambush chase alcoholic brawl revolver buddy shotgun pistol knife fireplace death beating dog brace misogyny violence suicide cuckold cocaine assault psychopath cynicism helicopter gambling money limousine harassment blackmail senator puppet hero gore,IN en 7.0
1311,tt2388715,Oculus,"Horror,Mystery",6.5,111471,https://www.imdb.com/title/tt2388715/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMzE1NzM4MjEyNV5BMl5BanBnXkFtZTgwMjYzMjMzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",urlnotfound,mirror trauma murder death strangulation deception hallucination auction argument revolver bandage artifact canine pooch animal ghost timer alarm boy lantern nightmare gunshot gun fiancee fiance promise blood dog plant delusion illusion insanity suicide anchor puppy,IN en 6.0
1312,tt0347304,Kal ho naa ho,"Comedy,Drama,Romance",8,59736,https://www.imdb.com/title/tt0347304/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/g0eO74UmRBs,restaurant flowerpot neighbor toothbrush snow engagement diary courtship basketball wedding melodrama cancer,CA en 8.0
1313,tt0086541,Videodrome,"Horror,Sci-Fi,Thriller",7.3,78604,https://www.imdb.com/title/tt0086541/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzdlNDk0YTMtNWJjOS00NzhlLThiOTAtZDUyOWNkNDQ2NmU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/ghs-JgBm7og,suicide intestine deception sadomasochism disembowelment manipulation paranoia masturbation insanity brainwashing perversion,CA en 7.0
1314,tt1086772,Blended,"Comedy,Romance",6.5,111278,https://www.imdb.com/title/tt1086772/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzc2ODI5NjAyMl5BMl5BanBnXkFtZTgwMzIyOTE4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",urlnotfound,child date boy friend widower haircut magazine ostrich singing dance singer dress car dancing tour travel hotel cleavage restaurant basketball baseball giraffe parachute buxom girl tomboy friendship massage kiss elephant lion,CA en 6.0
1315,tt1536537,What Happened to Monday,"Action,Adventure,Crime",6.9,93001,https://www.imdb.com/title/tt1536537/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjE4MDQxMDg3MF5BMl5BanBnXkFtZTgwNjQ0MTcwMzI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/5F-YEbm65a8,overpopulation sibling totalitarianism political chase secret betrayal strangulation amputation baby whispering cleaver scalded sniper deception cunnilingus infanticide speech nursery disappearance violence pistol heroine revolver lie explosion bathroom nudity iron vomiting bracelet murder,XWW en 7.0
1316,tt0960144,You Don't Mess with the Zohan,Comedy,5.5,183481,https://www.imdb.com/title/tt0960144/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/kul87CqvwMA,hairdresser haircut landlord soldier buttock violence combat pistol showdown commando taxi hero villain panty training park mall grenade explosion community commercial bomb beating racist cow vacation terrorist superhuman singer salon revenge policeman pet penis helicopter goat dog dinner crate cook cat cameo beach arsonist arrest airport barefoot,JP en 6.0
1317,tt0089530,Mad Max Beyond Thunderdome,"Action,Adventure,Sci-Fi",6.3,121804,https://www.imdb.com/title/tt0089530/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMmI4YWEyNTItZTFiMS00YzY4LWE2ZjYtNGRlNmZhNjRmOWVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/UV9zlQ2XBkQ,hero villainess pistol escape exile thief vehicle aircraft community manure stocking plane whistle tribe girl prophet father son wilderness mute quicksand sale deal boy pilot guard dictator ruler power fuel search trade town water landscape outback desert fight arena gladiator drifter weapon rescue orphan theft airplane apology night saxophone crossbow explosion toy phonograph mallet horse underworld pursuit naivety locomotive legend innocence giant future dwarf duel circus chase blood death shotgun pig camel monkey train banishment sandstorm sequel violence,PH en 6.0
1318,tt1263670,Crazy Heart,"Drama,Music,Romance",7.2,81545,https://www.imdb.com/title/tt1263670/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTU0NDc5NjgzNl5BMl5BanBnXkFtZTcwNzc0NDIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/SMDMDanvLU0,alcoholism musician journalist singer bowling salvation drink doctor song bar alcoholic biscuit bourbon writer pianist piano tear cry dancing dancer guitarist nudity panty underwear autograph applause divorcee photographer camera microphone broke motel bartender singing drinking accordion backstage aquarium dying eating food taxi toilet train reunion swing playground eyeglass limp flask mirror gazebo apology nurse hospital illness bus whiskey duet guilt lyric memory nostalgia band reconciliation vomiting loneliness estrangement metaphor aging hope guitar fishing crutch redemption drunkenness interview concert argument brief,JP en 7.0
1319,tt1267297,Hercules,"Action,Adventure,Fantasy",6,140897,https://www.imdb.com/title/tt1267297/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/0cB7oOCBa8Q,king army mercenary battle chained club legend warrior battlefield combat deception death blood monster creature massacre destiny fate faith redemption escape ambiguity tent map ambush torch pirate revenge dungeon horse lightning snow forest mountain swamp attack lion wolf orphan snake chariot impalement storytelling tyranny mute montage training farmer corpse crow village palace showdown whip statue fire tavern drunkenness prince princess capture prisoner traitor kingdom general soldier teamwork precognition soothsayer hallucination nightmare rescue hostage gold shield helmet tunic archer axe spear scythe dagger sword knife violence murder gore decapitation megalomaniac betrayal dog disguise jail fraud bully prison party vandalism serpent bribery ghost brunette adventurer,IN en 6.0
